"MacroTrends Data Download"
"BRK.A - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2013-10-25,175021,175615,174802,175435,400
2013-10-28,175350,175763,175039,175400,400
2013-10-29,175200,176110,175148,175991,400
2013-10-30,176188,176465,174340,174340,500
2013-10-31,174250,174500,172768,172994,600
2013-11-01,173220,174000,172473,173122,300
2013-11-04,173749,173929,171765,172089,500
2013-11-05,171750,172605,171475,171754,200
2013-11-06,172875,172875,171813,172220,600
2013-11-07,172700,173005,170836,171090,300
2013-11-08,170809,173766,170180,173201,500
2013-11-11,173900,173995,172985,173485,200
2013-11-12,173060,173089,171040,171211,300
2013-11-13,170953,172260,170938,172150,400
2013-11-14,172499,173400,172159,173320,700
2013-11-15,173500,174443,173005,174300,600
2013-11-18,174601,174725,173510,173810,400
2013-11-19,173520,174310,173218,173760,400
2013-11-20,173626,173763,171864,172480,300
2013-11-21,172920,174740,172099,174621,400
2013-11-22,174848,175908,174700,174850,600
2013-11-25,175675,175856,173125,173311,800
2013-11-26,173500,175241,173500,174840,300
2013-11-27,175000,175385,173951,174625,400
2013-11-29,175320,175430,174272,174750,100
2013-12-02,174500,174870,172744,172940,500
2013-12-03,172220,172440,171115,172131,800
2013-12-04,171050,173500,171050,173500,800
2013-12-05,172655,173400,172499,173000,700
2013-12-06,173980,175000,173825,174940,400
2013-12-09,175275,176140,175000,175700,500
2013-12-10,175494,175631,173391,173470,500
2013-12-11,173500,173620,171512,171630,300
2013-12-12,171511,172555,171100,171500,300
2013-12-13,171500,172300,171000,171100,300
2013-12-16,171525,171937,170550,171139,400
2013-12-17,171080,171151,170375,170420,500
2013-12-18,170611,174270,170500,174250,700
2013-12-19,173980,174850,173518,174649,400
2013-12-20,174440,175600,174040,175600,700
2013-12-23,174850,175898,174556,175898,400
2013-12-24,175898,176063,175555,176010,200
2013-12-26,176000,176900,175610,176900,400
2013-12-27,176720,177320,176678,177160,200
2013-12-30,177600,177685,176655,177069,200
2013-12-31,177000,177950,176793,177900,200
2014-01-02,177500,177792,176118,176320,300
2014-01-03,176297,177070,176112,176336,200
2014-01-06,176720,177199,174500,174500,500
2014-01-07,174588,175480,174000,174195,400
2014-01-08,174440,174440,172982,173284,400
2014-01-09,173760,173812,172609,172965,400
2014-01-10,173600,173600,171681,172540,200
2014-01-13,172900,172906,170750,170893,300
2014-01-14,171221,172308,170522,172250,300
2014-01-15,172680,173730,172055,173665,700
2014-01-16,173900,173999,172369,172773,300
2014-01-17,173050,173263,172102,172350,400
2014-01-21,172950,173100,171466,172500,500
2014-01-22,173100,173800,172580,172895,300
2014-01-23,172330,172330,170000,170310,800
2014-01-24,169676,170000,168414,168500,1200
2014-01-27,168151,168982,167632,168210,1000
2014-01-28,169050,169720,168590,169212,1000
2014-01-29,168737,168899,168000,168748,600
2014-01-30,169200,170499,168120,170450,500
2014-01-31,168017,169625,167638,169511,700
2014-02-03,169599,169599,164510,165265,1000
2014-02-04,165700,166030,164500,164817,500
2014-02-05,165150,165150,163038,164075,400
2014-02-06,165300,166160,164840,166000,300
2014-02-07,166724,169166,166724,169010,600
2014-02-10,169700,170124,168000,169120,400
2014-02-11,168875,170975,168740,170515,400
2014-02-12,170900,171420,169900,170140,300
2014-02-13,169760,172223,169276,172222,400
2014-02-14,171970,173833,171623,172425,300
2014-02-18,172999,172999,171836,172292,300
2014-02-19,172100,172186,170080,170080,300
2014-02-20,170000,170392,168761,169844,400
2014-02-21,170000,171095,169867,170120,300
2014-02-24,170226,171077,169980,170006,300
2014-02-25,169601,171240,169320,170721,300
2014-02-26,170800,171332,169909,170473,200
2014-02-27,169806,171798,169710,171730,300
2014-02-28,171960,173717,171529,173708,500
2014-03-03,174100,174997,172759,174500,800
2014-03-04,175651,177989,175651,177989,700
2014-03-05,177489,178750,177389,178655,400
2014-03-06,179449,182214,179000,182175,600
2014-03-07,183199,184355,182345,183772,400
2014-03-10,183999,186400,183601,186400,400
2014-03-11,186925,187490,185910,187101,600
2014-03-12,186498,187832,186005,187750,300
2014-03-13,188150,188852,185254,185750,700
2014-03-14,185825,186507,183418,183860,600
2014-03-17,184350,185790,184350,185050,400
2014-03-18,185400,185400,183860,184860,200
2014-03-19,184860,185489,182764,183860,200
2014-03-20,183999,186742,183630,186540,300
2014-03-21,187925,188598,187213,187850,400
2014-03-24,188014,188380,186000,186520,200
2014-03-25,187647,187647,185831,186587,200
2014-03-26,187190,187472,184512,184540,300
2014-03-27,184950,185735,184090,185200,300
2014-03-28,185800,186433,183000,185149,200
2014-03-31,186005,187400,186005,187350,600
2014-04-01,187500,188000,186609,187213,300
2014-04-02,186700,187280,186289,186759,700
2014-04-03,186608,187024,185915,186287,300
2014-04-04,186715,187925,185740,185753,200
2014-04-07,185351,186133,184613,184700,300
2014-04-08,184700,185735,183845,184640,900
2014-04-09,185400,186121,184800,185897,300
2014-04-10,186300,186984,183401,183402,400
2014-04-11,183000,183735,182245,182759,300
2014-04-14,183500,183700,181785,183212,400
2014-04-15,183900,185870,183215,185640,400
2014-04-16,186201,188984,186201,188900,400
2014-04-17,188880,191506,188527,190639,400
2014-04-21,191475,191475,189400,189482,300
2014-04-22,189499,191031,188887,190720,600
2014-04-23,191475,191880,190100,190800,100
2014-04-24,191500,191833,189965,190500,200
2014-04-25,190480,191315,189918,190686,200
2014-04-28,192399,192399,189400,191400,200
2014-04-29,191530,193098,191530,192545,300
2014-04-30,192799,193789,192500,193275,200
2014-05-01,193295,193800,192220,193482,200
2014-05-02,194020,194530,191798,192255,200
2014-05-05,189800,190979,189198,189790,400
2014-05-06,189102,189346,186250,187375,400
2014-05-07,188724,194670,188602,191550,500
2014-05-08,191375,191375,189555,190100,100
2014-05-09,189500,191035,188954,190883,100
2014-05-12,192300,192320,190432,191115,200
2014-05-13,191500,191826,190716,191826,100
2014-05-14,191200,191900,191200,191420,200
2014-05-15,190860,190860,189028,189371,200
2014-05-16,190400,190400,188660,190210,200
2014-05-19,190000,190746,189283,190400,200
2014-05-20,190550,190550,188665,189201,200
2014-05-21,189499,190366,189452,189975,200
2014-05-22,189668,190737,189668,190535,200
2014-05-23,190751,191000,189686,190205,100
2014-05-27,191140,191649,190949,191300,200
2014-05-28,191280,191800,191000,191356,200
2014-05-29,191065,192300,190640,192300,200
2014-05-30,191650,193000,191650,192000,300
2014-06-02,192300,192522,191145,191748,100
2014-06-03,191000,191632,190000,190417,200
2014-06-04,190725,191357,190323,190766,200
2014-06-05,190620,192309,190620,192100,300
2014-06-06,192380,192908,192140,192895,300
2014-06-09,192800,192878,191442,191917,300
2014-06-10,191575,192420,191400,192306,200
2014-06-11,191938,192658,191796,192357,100
2014-06-12,192623,192720,190425,190950,200
2014-06-13,190950,191266,188575,189520,1200
2014-06-16,189000,189490,188721,189250,300
2014-06-17,189110,189545,188493,188990,300
2014-06-18,188990,190960,188220,190675,500
2014-06-19,191000,191042,189899,190491,300
2014-06-20,191721,191860,189789,190500,400
2014-06-23,190215,190461,189477,189900,300
2014-06-24,189889,191000,189624,190171,300
2014-06-25,190000,190983,189733,190660,200
2014-06-26,190849,190849,189232,190576,300
2014-06-27,190400,191059,190050,190559,100
2014-06-30,190200,190604,189799,189900,100
2014-07-01,190100,191405,190100,190500,200
2014-07-02,190800,191508,190333,191499,200
2014-07-03,191940,193649,190900,193600,200
2014-07-07,193333,193597,192333,193000,200
2014-07-08,192560,193555,192295,192400,300
2014-07-09,192617,193249,192502,193040,200
2014-07-10,191911,193015,191799,192500,200
2014-07-11,192220,193006,191945,192900,100
2014-07-14,193503,193860,193030,193380,200
2014-07-15,193480,193750,192000,192776,200
2014-07-16,193145,193145,191849,192072,100
2014-07-17,191920,192101,189696,189811,200
2014-07-18,190860,192631,190555,192487,200
2014-07-21,191860,193058,191554,193030,100
2014-07-22,193296,193450,192339,192640,200
2014-07-23,192577,192827,192140,192205,100
2014-07-24,192200,192985,192107,192441,100
2014-07-25,192436,192436,191190,191224,200
2014-07-28,191120,192682,190000,192580,200
2014-07-29,192310,192948,191083,191158,200
2014-07-30,191200,192549,190483,191716,200
2014-07-31,190807,191553,188124,188124,400
2014-08-01,187152,190368,185005,189279,400
2014-08-04,192126,195005,190942,194305,800
2014-08-05,194500,194500,191358,192499,700
2014-08-06,192189,194460,191890,193700,200
2014-08-07,194670,194800,193079,194001,600
2014-08-08,193850,196391,193570,196253,400
2014-08-11,197699,199072,196500,198000,200
2014-08-12,197895,199799,197895,199562,200
2014-08-13,199960,199999,198800,199609,400
2014-08-14,199600,203081,199600,202850,600
2014-08-15,203350,203355,199721,201227,300
2014-08-18,202400,203000,202100,202419,300
2014-08-19,202805,202986,201941,202600,300
2014-08-20,202364,202600,201891,202388,400
2014-08-21,202799,205169,202679,205159,400
2014-08-22,204600,204800,203455,203532,300
2014-08-25,204600,204999,204233,204579,300
2014-08-26,204880,205097,204358,204577,200
2014-08-27,204577,205445,204000,204741,400
2014-08-28,204300,204640,203895,204040,200
2014-08-29,204050,205880,204050,205880,400
2014-09-02,206999,207200,205630,206740,400
2014-09-03,207740,207740,206249,206438,300
2014-09-04,207250,208474,206250,206820,200
2014-09-05,206562,207490,206110,206700,200
2014-09-08,207425,208341,207126,207200,200
2014-09-09,207499,207500,205192,205305,300
2014-09-10,206250,206905,205600,206750,200
2014-09-11,206005,206930,205551,206850,100
2014-09-12,207099,207099,205202,205635,200
2014-09-15,205851,207156,205602,207110,300
2014-09-16,206900,208415,206525,207745,200
2014-09-17,208612,210217,208105,209000,300
2014-09-18,210449,212250,209734,212075,400
2014-09-19,213200,213612,210845,212000,700
2014-09-22,211079,211079,208802,208900,328
2014-09-23,208860,209600,208183,208445,270
2014-09-24,208250,210021,208250,209850,327
2014-09-25,209900,209900,205494.13,206000,293
2014-09-26,205580,208420,205580,208133,314
2014-09-29,207100,208016,206500,207321,312
2014-09-30,207451,208011.91,206707,206900,274
2014-10-01,207310,207310,204400,204855,355
2014-10-02,205000,207500,205000,206250,864
2014-10-03,207450,209420,207200,208750,565
2014-10-06,210275.11,210359.01,207997,208585,325
2014-10-07,208000,208000,205035,205035,301
2014-10-08,205000,210175,205000,209950,639
2014-10-09,210000,210328,205750,205850,481
2014-10-10,206600,209191,205150,205150,538
2014-10-13,204920,208000,204706.11,204913.11,595
2014-10-14,205050.06,208387.92,205000,206025,814
2014-10-15,204614,205146,198000,203800,1041
2014-10-16,199400,203345.05,199195,202000.1,415
2014-10-17,203995,206437,203569,205505,752
2014-10-20,205303,206207.22,204700,205850,306
2014-10-21,206890,208400,206270.01,208330,401
2014-10-22,208805,209000,206385,206525,236
2014-10-23,209000,209124.21,207646,208109,209
2014-10-24,207579,209251,207535,209251,303
2014-10-27,208447,209410,208000,209222,201
2014-10-28,209500,210580,209279,210570,466
2014-10-29,210725,210900,208400,209600.2,277
2014-10-30,209250,209813,204700,209030.61,275
2014-10-31,211028,212300,209095,210000,527
2014-11-03,210835,211310,209000,211100,214
2014-11-04,211900,213250,211600,213000,238
2014-11-05,214799,214799,212795,214155,188
2014-11-06,214821,214935,213400,214800,233
2014-11-07,215226,215925,214326,214970,169
2014-11-10,215899,217500,215814,217500,384
2014-11-11,218400,218400,217214,217352.71,121
2014-11-12,217875,218544,217045,218101,373
2014-11-13,218656,219366,218370,219300,435
2014-11-14,219331,219817,217646.01,218023,342
2014-11-17,218545,218545,217098,218540,197
2014-11-18,218540,219610,218275,218868,183
2014-11-19,218799.9,218799.9,217576,218544.9,199
2014-11-20,217800,218609,217300,218250,123
2014-11-21,220300,220369,219400,219935,229
2014-11-24,220575,221130,219455,221052.83,156
2014-11-25,221315,222000,221100,221725,285
2014-11-26,222299,222451,221965.81,222411,133
2014-11-28,222705,224070.71,222669,223065,214
2014-12-01,223100,224671,222360.71,222525,245
2014-12-02,223800,225000,223020,225000,211
2014-12-03,225900,225900,224350,224485,246
2014-12-04,224949.99,225214.7,223914.93,225214.7,271
2014-12-05,225649.9,225981,225020.56,225640,265
2014-12-08,226285.31,229374,226150.31,227800,950
2014-12-09,226300,226488.95,223391,225334,1014
2014-12-10,225400,226816,223303.72,223650,1299
2014-12-11,224180,226836,224180,224800,438
2014-12-12,224000,224750,219000,219000,430
2014-12-15,222121,222519,217178,219073,477
2014-12-16,218214.56,222980,215500,218460,663
2014-12-17,219000,222800,218427,222800,553
2014-12-18,226700,229300,225299,229300,684
2014-12-19,228152,228495,226294,227886,420
2014-12-22,227651.01,228679.64,226794.94,227720,237
2014-12-23,227840,229000,227530.31,227630,353
2014-12-24,227900,228520,226515,226515,257
2014-12-26,227301,228070,226500,226500,233
2014-12-29,226500,228350,226500,228165,230
2014-12-30,227351,228285,226550,228255,186
2014-12-31,228180,228870,225403,226000,183
2015-01-02,227230.01,227469.66,222735,223600,325
2015-01-05,223595,223595,220000,220980,473
2015-01-06,221110,222870,219265.51,220450,434
2015-01-07,222499.9,223536,220000,223480,373
2015-01-08,226124.43,226949,224000,226680,601
2015-01-09,227500,227500,223968,224675,218
2015-01-12,225495,225495,222083.44,222424.44,235
2015-01-13,224849,226420,221801.86,223000,570
2015-01-14,221005,222577,219779.05,221878,768
2015-01-15,222505,223000,220839,221510,235
2015-01-16,220990,223779,220104.85,223615,228
2015-01-20,224000,225440.87,222208,222636,379
2015-01-21,222039,222500,220000,220895,256
2015-01-22,222495,225214,221020,224915,419
2015-01-23,224800,224800,223680.05,223751,146
2015-01-26,223900,224516.67,222431.53,224184,148
2015-01-27,221961,223153.99,221450,221511,327
2015-01-28,222700,223100,217160,217160,438
2015-01-29,218000,220380,216340,219998,264
2015-01-30,219900,219900,215865,215865,325
2015-02-02,216001.1,220099.99,215151.21,220099.99,236
2015-02-03,221800,222695,218925,222183,262
2015-02-04,222000,222754,220815,221026.88,206
2015-02-05,222194.99,224863,221800,224560,437
2015-02-06,225000,227450,224376.42,224880,346
2015-02-09,224545,224545,223208.77,223999.88,167
2015-02-10,225250,225820,223388.86,225140,172
2015-02-11,225099,225340,223339,224392.85,129
2015-02-12,225000,225539.74,224020.05,224460,340
2015-02-13,223890,224186,222030,222555,368
2015-02-17,222950,224000,222486,223300,192
2015-02-18,223460,223600,222380.05,222800,157
2015-02-19,222251,222560,220730,221495,236
2015-02-20,220721,223100,219940,223100,162
2015-02-23,222800,222800,220294.42,221000,344
2015-02-24,221200,224010,220960,223405,261
2015-02-25,223970,223970,222680,222855,201
2015-02-26,222945.7,223420,222000,222250,117
2015-02-27,222250,222250,220860,221180,187
2015-03-02,221899.99,221899.99,219000,220365,510
2015-03-03,220580,220580,217936,219000,510
2015-03-04,218500.01,218500.01,216500,217612,302
2015-03-05,217735,219822.22,217500,219500,297
2015-03-06,219475,221353,218645,218810.99,390
2015-03-09,218900,220845,218899,220499.9,389
2015-03-10,219650,219650,216900,217400,817
2015-03-11,217745.24,218865,216784.74,217500,367
2015-03-12,218999,219898,217721.06,219898,262
2015-03-13,219500,219500,216435,217118,228
2015-03-16,218350,219900,218350,219502,214
2015-03-17,219374,219374,217240,218599.95,187
2015-03-18,218374,220546.09,217194.94,219699,327
2015-03-19,219698,219698,217705,218000,211
2015-03-20,219200,219560,218300,218300,210
2015-03-23,219150,219999,218279.21,218646,184
2015-03-24,218175,218259.99,216999,217005,344
2015-03-25,217700,218057.99,216386.07,217000,597
2015-03-26,215938.88,216759.95,215464.05,216240,506
2015-03-27,216850,217379.95,215759.44,217000.1,540
2015-03-30,218000,220000,218000,219700,333
2015-03-31,219400,219400,217500,217500,237
2015-04-01,217900,217980,216137.74,216300,194
2015-04-02,216154,216853,215700,216500,194
2015-04-06,215440,217401,215273.12,216275,149
2015-04-07,216400,216980.99,215460,215500,245
2015-04-08,216000,216612,214780,214828,475
2015-04-09,214828,215640,214500,215522.77,433
2015-04-10,215100,215850,214655,215211,192
2015-04-13,215720,216160,215321,215950,222
2015-04-14,215100,215400,213620.1,214420,259
2015-04-15,214260,215496,214260,214675.1,251
2015-04-16,214180,215066.01,213500,214350,172
2015-04-17,212990,213345,211960.05,212982,478
2015-04-20,214000,214871.71,213590,214100,277
2015-04-21,214760,214859.95,213112.24,213440,213
2015-04-22,213900,214900,213360.01,214789,238
2015-04-23,214100.01,215575,214000.05,214740,289
2015-04-24,214614.94,214900,214022,214490,179
2015-04-27,214575.23,214719.95,212432,212585,451
2015-04-28,212500,215150,212195,215150,383
2015-04-29,214200,215000,213500,214400,238
2015-04-30,214000,214705.55,212806,213400,300
2015-05-01,214665.89,215930.14,213650,215800,335
2015-05-04,217799.99,220100,217333.01,219290,531
2015-05-05,219200,220250,218000,218000.14,281
2015-05-06,219000,219105,215820,216620,227
2015-05-07,216620,218999.95,216295.48,218720,165
2015-05-08,220300,222880,220140,222880,420
2015-05-11,223000,223011.49,219550,219550,126
2015-05-12,218979,218979,216950.49,217800,147
2015-05-13,217290.46,217870.5,216800,217200,189
2015-05-14,217945.49,219270,217590.58,219270,144
2015-05-15,219899,219899,217830.03,218640,135
2015-05-18,218760,219385.5,218145.45,219125.33,113
2015-05-19,219000,220650,218250.05,220400,253
2015-05-20,219900,220000,218815.51,219526,170
2015-05-21,219343.09,219343.09,218279.99,218279.99,85
2015-05-22,217780,218250,216960,217000,435
2015-05-26,216994.85,217500,215675.05,215700,252
2015-05-27,216100,217905,215950,217440,148
2015-05-28,217880,217880,216330,217580,112
2015-05-29,217080,217080,214800,214800,279
2015-06-01,215260,216420,215160,215400,168
2015-06-02,215100,215160,213821,214820,316
2015-06-03,215503.23,215919.95,214250.75,214600,180
2015-06-04,214411,214411,212360,212585.39,248
2015-06-05,212620.01,213059.95,211380,211560,234
2015-06-08,211400,211400,210000,210000,238
2015-06-09,209400,210897,209240.01,209700,150
2015-06-10,210100,212399.95,210100,211400,204
2015-06-11,211780,212740,211420,211940,248
2015-06-12,212050,212050,210020,210760,101
2015-06-15,209900,210300,208551.06,209300,281
2015-06-16,209350,210000,208640,209760,134
2015-06-17,210000,211200,209260,210150,117
2015-06-18,210895,214399.9,210895,214050,217
2015-06-19,213541,214800,211900,212199.9,223
2015-06-22,213680,214200,212000.05,212580,164
2015-06-23,212858,213300,211670,211900,122
2015-06-24,211740,212180.99,210390,210500,190
2015-06-25,210500,211119.95,209600,209600,179
2015-06-26,210000,210460.47,209025.05,209900,223
2015-06-29,208620,208620,205000,205000,397
2015-06-30,206640,206959.95,204800,204850,404
2015-07-01,206740,207660,205460,206365,547
2015-07-02,206900,207028,205923,205923,621
2015-07-06,204880,206280,204640,205500.01,195
2015-07-07,205845,208150,204340,208150,536
2015-07-08,206100,207040,205540,206186,460
2015-07-09,207800,208500,207300,207740.05,199
2015-07-10,209600,210500,208759.95,209800,187
2015-07-13,211040,212240,211040,211720,234
2015-07-14,211700,212525,211425,211767,109
2015-07-15,212500,213996,212020,213800,142
2015-07-16,214505,215950,214444.93,215950,191
2015-07-17,215820,216001,215500.02,215960,218
2015-07-20,215840,217100,215840,216480,277
2015-07-21,216960,216975,214865,215796,177
2015-07-22,215500,215800,214680,215380,118
2015-07-23,214705,214960,213183.32,213520,136
2015-07-24,213300.01,213430.07,211825,212032.32,192
2015-07-27,211800,212000,210705,210725,216
2015-07-28,211702,215339.99,211702,215091,276
2015-07-29,215091,215465.53,214000,214320,85
2015-07-30,214380,214745,213261,214745,110
2015-07-31,215200,215600,214000,214000,156
2015-08-03,214400,214450,211520.01,213500,164
2015-08-04,213105,214634.99,213105,214150,131
2015-08-05,214820,215999.95,214820,215201,216
2015-08-06,215280,215681.44,214571.5,215650,177
2015-08-07,214725,215505,213760,215462.76,95
2015-08-10,213000,215300,212010.05,215300,385
2015-08-11,213405,214785,212780,214500,333
2015-08-12,212850,213000,210994.47,213000,320
2015-08-13,212740,214056.31,211910,213185,242
2015-08-14,213399,214238,213380,213981,146
2015-08-17,213700,213700,212240,213300,96
2015-08-18,213300,213460.01,211640.01,212100,141
2015-08-19,211660,212450.05,209800.25,210660,245
2015-08-20,209560,209560,207740,207862,311
2015-08-21,206820,206820,202080,202500,1081
2015-08-24,193420,201419.99,190007,196005,1191
2015-08-25,201190,201898,193000,194199.9,662
2015-08-26,198224,200590.1,194700,200499.9,680
2015-08-27,203400,205780,201410.02,204940,318
2015-08-28,205000,205344,203465,205344,153
2015-08-31,204300,204300,201615,202531,161
2015-09-01,199995,199995,196625.6,198144.3,502
2015-09-02,199800,199800,198020,199360,260
2015-09-03,200225,201980,199300,199665,291
2015-09-04,197798.99,197798.99,195000,196501,335
2015-09-08,199071,201100.45,198360.01,200600,711
2015-09-09,202250,202699.99,196800.65,196875,294
2015-09-10,196900,198985.14,196800,197639,267
2015-09-11,197850,198329,196550.51,198329,201
2015-09-14,198329,198515,197000.01,197598,177
2015-09-15,197598,199998,197300.01,199305.05,158
2015-09-16,199620,200499,199400,199415,197
2015-09-17,199415,201330.02,198100,198100,231
2015-09-18,197150,197483.49,192200,192200,1012
2015-09-21,195200,197300,195000,197022,748
2015-09-22,195000,195386,193750,195386,324
2015-09-23,195386,195386,193600.85,194479,219
2015-09-24,193500,194441,192600,193800,165
2015-09-25,195710,196360.24,194110,194620,226
2015-09-28,193402,194210.05,193170.34,193305,238
2015-09-29,193540,193741,192000,193621,230
2015-09-30,194700,195775,193130.02,195240,333
2015-10-01,196299.76,199750,194600,195739,239
2015-10-02,194250,195500,192200,195500,312
2015-10-05,196299.99,198800,195940,198561,289
2015-10-06,198170,198750,196610,196720,169
2015-10-07,198000,200107,197760,199000,335
2015-10-08,199300,201139.99,198500,200616,245
2015-10-09,200951,201595,198420,199650,131
2015-10-12,199969.45,201015,199440,200000,128
2015-10-13,199550,200000,197890,198578,247
2015-10-14,198825,198825,196675.8,196898.99,180
2015-10-15,198420,200741.72,197385,200499,298
2015-10-16,201844.96,202055,199500,200469,215
2015-10-19,200220,200715,199773,200695,167
2015-10-20,200392,201490.67,199700,201480,122
2015-10-21,202120,203000,199725,199900,217
2015-10-22,200960,206500,200720,206020,606
2015-10-23,207002,207002,205240.67,206584,279
2015-10-26,206740,206950,205080,205380,176
2015-10-27,205075,205075,202700,203280,223
2015-10-28,203380,207441.7,203280,206940,264
2015-10-29,206700,207776,205959.92,206816.92,158
2015-10-30,206500.01,206824.89,204195,204596,219
2015-11-02,205200,207780,204620,207745,157
2015-11-03,207340,207759.99,206655,206704,233
2015-11-04,206704.38,206965,205768.86,206120,166
2015-11-05,206050,207000,204550,204694,323
2015-11-06,205340,205540,202767,203100,520
2015-11-09,203240,203434.75,200120,201000,366
2015-11-10,201450,201814.75,200500,201754,123
2015-11-11,202000,202829.02,201375,202355,72
2015-11-12,201989,201989,199240,199371,180
2015-11-13,199500,200260.25,197760.25,197825,149
2015-11-16,197899,199860,197280.01,199800,385
2015-11-17,200400,200804.95,199120.01,200045,426
2015-11-18,200100,204414.86,200100,204280,321
2015-11-19,204129.65,205297.85,203530,204901,264
2015-11-20,205500,206068.99,203989,204600,192
2015-11-23,204800,205130,203779,203779,145
2015-11-24,203320,203754.85,201253.01,203360,258
2015-11-25,203470,203805,202285,202285,229
2015-11-27,203044.78,203080,201624,201624,76
2015-11-30,202051,202566.75,200794,201360,156
2015-12-01,201850,204945,201850,204945,281
2015-12-02,204740,205015,202683,202930,160
2015-12-03,202800,202910,198540,198801,291
2015-12-04,199799.99,204705.31,199799.99,204500,497
2015-12-07,204473,204473,202060,203500,172
2015-12-08,202005,202200,199900,200105,310
2015-12-09,199760,201140,196850,197660,396
2015-12-10,197939.99,198825.99,197000,197505,379
2015-12-11,195750,196356.88,194500,195756.87,316
2015-12-14,195620,198212,195270,198040,381
2015-12-15,199600,203320.01,199400,202439.97,510
2015-12-16,203460,204100,199939,203800,604
2015-12-17,203600,204000,200920,201000,216
2015-12-18,199161,199400,194720,194720,571
2015-12-21,196398,197499.5,194500,196801,445
2015-12-22,197798,199920,196680.01,199680,532
2015-12-23,200000,203600,199860,200000,451
2015-12-24,201035,201624,200225,201137,43
2015-12-28,200200,200200,198800,199876,320
2015-12-29,200500,201800,199480,200050,397
2015-12-30,200520,201150,199740,200081,262
2015-12-31,199220,200000,197800,197800,303
2016-01-04,195000.05,196760,193300,196295,849
2016-01-05,196300,197314,195000,196999.99,506
2016-01-06,195041,197880,194700.5,197415,613
2016-01-07,194299,196200,194000,195580,1140
2016-01-08,195649.89,196000,193275.01,193900,425
2016-01-11,194140,194810,191460.5,193060.01,306
2016-01-12,193900.01,194739.5,191700,193999.99,314
2016-01-13,194100,194339,189540,190499.5,488
2016-01-14,190150,194000,189660.5,192250,347
2016-01-15,188520,191199.5,187655.08,190000,586
2016-01-19,191005,192937.85,191000,191700,314
2016-01-20,188620,189959,187100,188470,455
2016-01-21,188501,190750,187500,189455,234
2016-01-22,191901,192259.5,189990,191395.99,198
2016-01-25,190000,190000,186900,187001,177
2016-01-26,187510,190500,187510,189640,377
2016-01-27,189395,191580,187995.99,189091,226
2016-01-28,189840,190899.5,187500,188300,201
2016-01-29,190020,194650.08,190020,194360.05,465
2016-02-01,194000,195189.99,191900.01,194759,453
2016-02-02,193100,193999.9,189800,189902,379
2016-02-03,190501,190620,186921,189861,444
2016-02-04,189502,192200,189502,192200,196
2016-02-05,191385,191880,189520,190820,312
2016-02-08,189120,192440,188500,191255.04,353
2016-02-09,189725,193000,189365,192635,600
2016-02-10,192860.52,194700,190470.99,190520,310
2016-02-11,187865,190200,187405,190000,583
2016-02-12,190300,193999,190300,193999,588
2016-02-16,195540,195540,193106,193465,311
2016-02-17,194740.55,196070.04,194062.5,195903,410
2016-02-18,196450,199000.77,196025,196025,357
2016-02-19,196075.44,197660,195725.76,197310.25,133
2016-02-22,199000,199800,197631,198650,200
2016-02-23,197880,198299.99,196502,196502,141
2016-02-24,195755,197400,194200.5,196511,251
2016-02-25,197690,198899,196100,198899,442
2016-02-26,199000,200000,198000,198190.5,381
2016-02-29,200100,203192,200000,202555,878
2016-03-01,203899,205605.5,202600,205500,694
2016-03-02,205999.99,206009.44,204580,205500,393
2016-03-03,205750,206395.44,204998.5,206000,423
2016-03-04,206199.9,207945,205700,207945,1111
2016-03-07,207500,208750,206620.5,208500,668
2016-03-08,208150,208700,207280.01,207989,554
2016-03-09,208335.99,209425,208250,209250,514
2016-03-10,209865,210001,207930,209120,676
2016-03-11,209990,211600,209490,211600,554
2016-03-14,212000,212249.5,209850,210300,238
2016-03-15,209720,211200,209173,211070,207
2016-03-16,210200,211000,210140.43,210200,403
2016-03-17,210240,214000,209925,213600,374
2016-03-18,214250,214560,212481,213330,304
2016-03-21,213330,214000,212860,213300.05,220
2016-03-22,213200,214538,212790,213400.05,217
2016-03-23,212900,213340,211370,211370,257
2016-03-24,210200.01,210980,209525,210530,179
2016-03-28,211120,212619,210790.01,212125,170
2016-03-29,212435,213000,211000,212800,145
2016-03-30,214345,215130,213588.33,214035,326
2016-03-31,214125,214622.5,212400,213450,209
2016-04-01,211850,215950,209641,215740,321
2016-04-04,215560,215600,214360,215060,220
2016-04-05,213501,213883.93,211900,212340,223
2016-04-06,212299,212990,211000,212990,203
2016-04-07,211302.01,211911,210670,211400.5,150
2016-04-08,212300,213144.47,211250,211705,143
2016-04-11,212340,213180,211660,211660,109
2016-04-12,212250,213720,211651.99,213700,227
2016-04-13,214480,216178,214294.01,216130,340
2016-04-14,216250,216250,215310,215600,236
